,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
1127,,,35000,35000,35000.0, 36 months,12.98,1178.96,B,B5,Claims Manager,1 year,RENT,105000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,927xx,CA,21.99,0.0,Aug-2001,1.0,,,11.0,0.0,48167,94.6,16.0,w,33390.59,33390.59,2320.06,2320.06,1609.41,710.65,0.0,0.0,0.0,Feb-2019,1178.96,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,70241.0,2.0,1.0,0.0,0.0,25.0,22074.0,70.0,2.0,2.0,14273.0,85.0,50900.0,0.0,0.0,1.0,2.0,8780.0,2233.0,95.3,0.0,0.0,48.0,208.0,1.0,1.0,0.0,65.0,,1.0,,0.0,5.0,7.0,7.0,8.0,3.0,10.0,13.0,7.0,11.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,82400.0,70241.0,47100.0,31500.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
1128,,,16000,16000,16000.0, 60 months,16.91,396.87,C,C5,Reception,2 years,RENT,32000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,132xx,NY,17.63,0.0,Mar-2006,0.0,,45.0,9.0,1.0,270,8.7,24.0,w,15654.78,15654.78,771.19,771.19,345.22,425.97,0.0,0.0,0.0,Feb-2019,396.87,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,24111.0,1.0,4.0,1.0,1.0,5.0,23841.0,89.0,2.0,3.0,0.0,81.0,3100.0,0.0,4.0,2.0,4.0,2679.0,,,0.0,0.0,153.0,124.0,8.0,5.0,0.0,,,8.0,,0.0,0.0,1.0,0.0,5.0,10.0,4.0,14.0,2.0,9.0,0.0,0.0,0.0,3.0,100.0,,1.0,0.0,29823.0,24111.0,0.0,26723.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1129,,,4800,4800,4800.0, 36 months,8.81,152.22,A,A5,Sale,10+ years,OWN,40000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,363xx,AL,15.36,0.0,Jan-2004,1.0,59.0,,6.0,0.0,1708,7.2,24.0,w,4565.18,4565.18,300.92,300.92,234.82,66.1,0.0,0.0,0.0,Feb-2019,152.22,Mar-2019,Feb-2019,0.0,59.0,1,Individual,,,,0.0,0.0,19317.0,1.0,2.0,1.0,1.0,4.0,17609.0,69.0,0.0,1.0,1049.0,39.0,23800.0,1.0,2.0,1.0,2.0,3220.0,20092.0,7.8,0.0,0.0,131.0,179.0,24.0,4.0,0.0,24.0,,4.0,59.0,1.0,2.0,2.0,3.0,6.0,7.0,4.0,17.0,2.0,6.0,0.0,0.0,0.0,1.0,91.3,0.0,0.0,0.0,49245.0,19317.0,21800.0,25445.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1130,,,22900,22900,22900.0, 60 months,27.27,702.96,E,E5,Certified Nursing & Medication Aide,10+ years,MORTGAGE,63404.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,209xx,MD,29.6,0.0,Apr-2002,1.0,46.0,,20.0,0.0,22259,44.8,52.0,w,22530.74,22530.74,1353.88,1353.88,369.26,984.62,0.0,0.0,0.0,Feb-2019,702.96,Mar-2019,Feb-2019,0.0,76.0,1,Individual,,,,0.0,0.0,344162.0,1.0,3.0,0.0,3.0,15.0,72630.0,90.0,5.0,6.0,7502.0,65.0,49700.0,3.0,2.0,5.0,11.0,17208.0,12691.0,57.6,0.0,0.0,135.0,200.0,5.0,5.0,4.0,7.0,46.0,1.0,46.0,1.0,6.0,9.0,8.0,13.0,12.0,16.0,36.0,9.0,20.0,0.0,0.0,0.0,5.0,94.1,25.0,0.0,0.0,378505.0,94889.0,29900.0,73055.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
1131,,,20000,20000,20000.0, 36 months,6.46,612.62,A,A1,,< 1 year,RENT,75000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,631xx,MO,22.08,0.0,Jan-2011,1.0,,115.0,16.0,1.0,22249,35.1,30.0,w,18987.38,18987.38,1214.47,1214.47,1012.62,201.85,0.0,0.0,0.0,Feb-2019,612.62,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,68542.0,2.0,1.0,1.0,1.0,2.0,46293.0,,4.0,9.0,9408.0,35.0,63400.0,2.0,1.0,9.0,10.0,4284.0,31859.0,40.8,0.0,0.0,80.0,95.0,3.0,2.0,0.0,3.0,,2.0,,0.0,7.0,9.0,10.0,13.0,6.0,15.0,24.0,9.0,16.0,0.0,0.0,0.0,5.0,100.0,20.0,1.0,0.0,110164.0,68542.0,53800.0,46764.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
1132,,,10000,10000,10000.0, 36 months,7.56,311.34,A,A3,Travel Support Specialist ,< 1 year,RENT,37440.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,752xx,TX,26.15,0.0,Nov-2007,1.0,,,6.0,0.0,9161,64.1,9.0,w,9501.76,9501.76,616.38,616.38,498.24,118.14,0.0,0.0,0.0,Feb-2019,311.34,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,32458.0,1.0,3.0,1.0,3.0,3.0,23297.0,81.0,0.0,1.0,4732.0,75.0,14300.0,1.0,0.0,1.0,4.0,5410.0,2733.0,75.8,0.0,0.0,133.0,43.0,24.0,3.0,0.0,33.0,,4.0,,0.0,2.0,3.0,2.0,2.0,6.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,43150.0,32458.0,11300.0,28850.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
1133,,,24000,24000,24000.0, 60 months,8.19,488.82,A,A4,Long Range Manager,2 years,RENT,190000.0,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,982xx,WA,13.94,0.0,Sep-2002,0.0,,,9.0,0.0,32509,32.9,29.0,w,23674.98,23674.98,472.44,472.44,325.02,147.42,0.0,0.0,0.0,Feb-2019,488.82,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,120551.0,0.0,3.0,0.0,2.0,17.0,88042.0,68.0,0.0,0.0,19560.0,45.0,98800.0,0.0,1.0,1.0,2.0,13395.0,66291.0,32.9,0.0,0.0,195.0,194.0,53.0,17.0,0.0,60.0,,7.0,,0.0,3.0,3.0,6.0,11.0,18.0,6.0,11.0,3.0,9.0,0.0,0.0,0.0,0.0,100.0,16.7,0.0,0.0,206044.0,120551.0,98800.0,107244.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1134,,,40000,40000,40000.0, 36 months,6.46,1225.24,A,A1,Senior Software Engineer,10+ years,MORTGAGE,125000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,752xx,TX,29.44,0.0,Sep-1994,0.0,,,22.0,0.0,111095,14.7,38.0,w,37974.75,37974.75,2428.95,2428.95,2025.25,403.7,0.0,0.0,0.0,Feb-2019,1225.24,Mar-2019,Feb-2019,1.0,,1,Individual,,,,0.0,467.0,340844.0,0.0,3.0,0.0,2.0,18.0,51893.0,61.0,2.0,4.0,4772.0,32.0,235400.0,0.0,0.0,2.0,6.0,15493.0,104400.0,12.3,0.0,0.0,100.0,291.0,10.0,10.0,4.0,10.0,,9.0,,0.0,6.0,10.0,10.0,17.0,6.0,18.0,28.0,10.0,22.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,505400.0,162988.0,119100.0,85000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
1135,,,16000,16000,16000.0, 60 months,11.8,354.3,B,B4,vice president,10+ years,MORTGAGE,350000.0,Source Verified,Dec-2018,Current,n,,,home_improvement,Home improvement,980xx,WA,11.57,0.0,May-1982,0.0,34.0,,8.0,0.0,46186,74.1,23.0,w,15604.13,15604.13,692.87,692.87,395.87,297.0,0.0,0.0,0.0,Feb-2019,354.3,Mar-2019,Feb-2019,0.0,73.0,1,Individual,,,,0.0,0.0,853545.0,0.0,3.0,0.0,1.0,16.0,34955.0,52.0,0.0,0.0,20728.0,70.0,62300.0,0.0,0.0,3.0,2.0,106693.0,16114.0,74.1,0.0,0.0,257.0,439.0,38.0,8.0,2.0,38.0,34.0,9.0,34.0,1.0,4.0,4.0,4.0,5.0,12.0,4.0,8.0,4.0,8.0,0.0,0.0,0.0,1.0,95.2,50.0,0.0,0.0,928720.0,81141.0,62300.0,87520.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1136,,,6000,6000,6000.0, 36 months,14.47,206.44,C,C2,,,RENT,25000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,484xx,MI,14.31,0.0,Apr-2012,2.0,,,3.0,0.0,3523,47.0,14.0,w,5865.91,5865.91,211.26,211.26,134.09,77.17,0.0,0.0,0.0,Feb-2019,218.5,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,14759.0,1.0,1.0,0.0,1.0,14.0,11236.0,84.0,1.0,1.0,2496.0,71.0,7500.0,1.0,0.0,2.0,2.0,4920.0,3977.0,47.0,0.0,0.0,75.0,80.0,3.0,3.0,0.0,3.0,,3.0,,0.0,2.0,2.0,2.0,8.0,4.0,2.0,10.0,2.0,3.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,20909.0,14759.0,7500.0,13409.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
1137,,,18000,18000,18000.0, 36 months,8.81,570.81,A,A5,Waitress,4 years,RENT,100000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,551xx,MN,20.26,0.0,Sep-2007,0.0,38.0,,15.0,0.0,18088,70.9,36.0,w,17119.46,17119.46,1128.4,1128.4,880.54,247.86,0.0,0.0,0.0,Feb-2019,570.81,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,60416.0,0.0,9.0,0.0,1.0,24.0,42328.0,61.0,1.0,1.0,6602.0,64.0,25500.0,0.0,0.0,1.0,2.0,4028.0,5026.0,70.3,0.0,0.0,134.0,122.0,7.0,7.0,0.0,7.0,38.0,9.0,38.0,0.0,3.0,6.0,3.0,8.0,13.0,6.0,23.0,6.0,15.0,0.0,0.0,0.0,1.0,97.2,33.3,0.0,0.0,95122.0,60416.0,16900.0,69622.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1138,,,34000,34000,34000.0, 36 months,7.02,1050.14,A,A2,Senior Systems Sales Manager,< 1 year,MORTGAGE,160000.0,Not Verified,Dec-2018,Current,n,,,moving,Moving and relocation,301xx,GA,16.49,0.0,Dec-1990,1.0,,,20.0,0.0,4862,9.6,29.0,w,32292.54,32292.54,2080.39,2080.39,1707.46,372.93,0.0,0.0,0.0,Feb-2019,1050.14,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,646118.0,2.0,9.0,1.0,4.0,3.0,384046.0,86.0,1.0,2.0,1837.0,52.0,50800.0,2.0,0.0,2.0,8.0,32306.0,45938.0,9.6,0.0,0.0,123.0,336.0,4.0,3.0,1.0,4.0,,4.0,,0.0,8.0,8.0,9.0,9.0,16.0,9.0,11.0,8.0,20.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,653918.0,392436.0,50800.0,341350.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1139,,,5000,5000,5000.0, 36 months,15.02,173.38,C,C3,Director of Sales,5 years,MORTGAGE,180000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,330xx,FL,12.95,0.0,May-2005,0.0,,,11.0,0.0,29772,57.8,14.0,w,4889.2,4889.2,167.12,167.12,110.8,56.32,0.0,0.0,0.0,Feb-2019,173.38,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,458013.0,3.0,2.0,2.0,2.0,2.0,73968.0,93.0,2.0,4.0,6350.0,66.0,51500.0,0.0,2.0,1.0,6.0,41638.0,17379.0,49.6,0.0,0.0,36.0,163.0,4.0,2.0,1.0,4.0,,2.0,,0.0,4.0,6.0,5.0,6.0,3.0,8.0,10.0,6.0,11.0,0.0,0.0,0.0,4.0,100.0,40.0,0.0,0.0,501818.0,103740.0,34500.0,75068.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1140,,,1000,1000,1000.0, 36 months,23.4,38.92,E,E1,Iron worker ,7 years,MORTGAGE,45000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,184xx,PA,24.32,0.0,Dec-2009,0.0,,,7.0,0.0,13544,96.7,9.0,w,960.78,960.78,75.89,75.89,39.22,36.67,0.0,0.0,0.0,Feb-2019,38.92,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,156839.0,0.0,4.0,1.0,2.0,9.0,21701.0,71.0,0.0,0.0,8791.0,79.0,14000.0,1.0,0.0,1.0,2.0,22406.0,456.0,96.7,0.0,0.0,108.0,85.0,54.0,9.0,1.0,54.0,,9.0,,0.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,173805.0,35245.0,14000.0,30605.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1141,,,10000,10000,10000.0, 60 months,14.47,235.13,C,C2,Social Media Performance Leader,4 years,RENT,50000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,480xx,MI,18.84,0.0,Aug-2009,0.0,,,6.0,0.0,8267,59.1,12.0,w,9769.53,9769.53,458.2,458.2,230.47,227.73,0.0,0.0,0.0,Feb-2019,235.13,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,52596.0,0.0,3.0,0.0,2.0,14.0,44329.0,48.0,0.0,0.0,3319.0,54.0,14000.0,2.0,1.0,0.0,2.0,8766.0,5656.0,50.8,0.0,0.0,112.0,50.0,26.0,14.0,0.0,26.0,,14.0,,0.0,2.0,3.0,2.0,2.0,9.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,53875.0,52596.0,11500.0,39875.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1142,,,4300,4300,4300.0, 36 months,6.46,131.72,A,A1,,,MORTGAGE,28620.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,852xx,AZ,18.99,0.0,Jun-2008,0.0,,,8.0,0.0,4304,14.2,22.0,w,4191.43,4191.43,133.27,133.27,108.57,24.7,0.0,0.0,0.0,Feb-2019,135.58,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,154053.0,1.0,1.0,0.0,1.0,18.0,21988.0,83.0,2.0,3.0,3551.0,46.0,30300.0,1.0,0.0,0.0,4.0,19257.0,25996.0,14.2,0.0,0.0,102.0,126.0,6.0,6.0,5.0,6.0,,16.0,,0.0,4.0,4.0,6.0,7.0,4.0,6.0,13.0,4.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,191293.0,26292.0,30300.0,26533.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1143,,,16000,16000,16000.0, 60 months,10.33,342.56,B,B1,Frontline Rep,6 years,MORTGAGE,65000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,295xx,SC,18.65,0.0,Oct-2004,1.0,,,13.0,0.0,16149,45.4,15.0,w,15588.58,15588.58,671.35,671.35,411.42,259.93,0.0,0.0,0.0,Feb-2019,342.56,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,82589.0,0.0,1.0,0.0,0.0,26.0,15115.0,63.0,2.0,3.0,3717.0,53.0,35600.0,1.0,0.0,3.0,3.0,6353.0,16599.0,49.1,0.0,0.0,26.0,170.0,8.0,8.0,1.0,8.0,,0.0,,0.0,8.0,9.0,10.0,11.0,1.0,11.0,13.0,9.0,13.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,117054.0,31264.0,32600.0,23954.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
1144,,,4000,4000,4000.0, 36 months,8.19,125.7,A,A4,Executive Assistant,3 years,RENT,90000.0,Not Verified,Dec-2018,Current,n,,,home_improvement,Home improvement,112xx,NY,14.93,0.0,Dec-2000,0.0,,,9.0,0.0,921,17.1,24.0,f,1790.7,1790.7,2248.67,2248.67,2209.3,39.37,0.0,0.0,0.0,Feb-2019,125.7,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,225879.0,0.0,6.0,0.0,0.0,29.0,104797.0,121.0,0.0,0.0,0.0,115.0,5400.0,0.0,0.0,0.0,0.0,25098.0,,,0.0,0.0,87.0,216.0,67.0,29.0,1.0,,,21.0,,0.0,0.0,1.0,0.0,4.0,8.0,2.0,15.0,1.0,9.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,238859.0,105718.0,0.0,86778.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1145,,,30000,30000,30000.0, 60 months,10.72,648.1,B,B2,,< 1 year,MORTGAGE,69200.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,913xx,CA,13.27,0.0,May-1993,1.0,,,10.0,0.0,11650,26.5,31.0,w,29236.4,29236.4,1269.4,1269.4,763.6,505.8,0.0,0.0,0.0,Feb-2019,648.1,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,350358.0,0.0,2.0,0.0,0.0,32.0,11062.0,39.0,0.0,1.0,10364.0,31.0,44000.0,0.0,1.0,1.0,1.0,35036.0,21050.0,35.6,0.0,0.0,214.0,307.0,20.0,20.0,3.0,20.0,,1.0,,0.0,3.0,3.0,4.0,8.0,15.0,7.0,13.0,3.0,10.0,0.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,422376.0,22712.0,32700.0,28376.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1146,,,2825,2825,2825.0, 36 months,26.31,114.29,E,E4,Captain,10+ years,RENT,204060.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,957xx,CA,30.81,0.0,Apr-1995,1.0,,,17.0,0.0,67270,71.3,20.0,w,2719.15,2719.15,222.39,222.39,105.85,116.54,0.0,0.0,0.0,Feb-2019,114.29,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,156070.0,1.0,4.0,1.0,4.0,8.0,88800.0,67.0,3.0,3.0,20686.0,69.0,94400.0,4.0,0.0,4.0,7.0,9754.0,18474.0,77.3,0.0,0.0,124.0,284.0,4.0,4.0,0.0,7.0,,5.0,,0.0,7.0,10.0,7.0,8.0,6.0,13.0,14.0,10.0,16.0,0.0,0.0,0.0,4.0,100.0,28.6,0.0,0.0,218195.0,156070.0,81400.0,123795.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1147,,,18000,18000,18000.0, 36 months,7.02,555.96,A,A2,Mailhandler ,10+ years,MORTGAGE,90000.0,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,917xx,CA,23.39,1.0,Jun-1998,0.0,4.0,,12.0,0.0,31442,86.4,28.0,w,17096.04,17096.04,1101.39,1101.39,903.96,197.43,0.0,0.0,0.0,Feb-2019,555.96,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,436688.0,0.0,2.0,0.0,0.0,41.0,13885.0,34.0,0.0,2.0,8152.0,59.0,36400.0,0.0,7.0,2.0,2.0,36391.0,2458.0,92.7,0.0,0.0,246.0,192.0,20.0,20.0,1.0,45.0,4.0,0.0,4.0,0.0,6.0,6.0,6.0,10.0,13.0,9.0,14.0,6.0,12.0,0.0,0.0,0.0,0.0,92.9,100.0,0.0,0.0,499120.0,45327.0,33900.0,41000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
1148,,,7000,7000,7000.0, 36 months,23.4,272.43,E,E1,,< 1 year,RENT,70000.0,Not Verified,Dec-2018,Current,n,,,small_business,Business,891xx,NV,13.2,0.0,Aug-2004,2.0,,,5.0,0.0,3035,49.0,6.0,w,6725.49,6725.49,531.21,531.21,274.51,256.7,0.0,0.0,0.0,Feb-2019,272.43,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,38787.0,0.0,1.0,0.0,1.0,14.0,35752.0,,0.0,3.0,2421.0,49.0,6200.0,2.0,1.0,6.0,4.0,7757.0,3165.0,49.0,0.0,0.0,172.0,27.0,15.0,14.0,0.0,15.0,,0.0,,0.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,48819.0,38787.0,6200.0,42619.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1149,,,20000,20000,20000.0, 60 months,16.14,487.86,C,C4,CLAIMS MANAGER,7 years,MORTGAGE,165000.0,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,020xx,MA,23.17,1.0,Mar-1997,0.0,10.0,,18.0,0.0,19003,73.9,26.0,w,19559.34,19559.34,948.82,948.82,440.66,508.16,0.0,0.0,0.0,Feb-2019,487.86,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,597334.0,3.0,8.0,6.0,6.0,2.0,93597.0,57.0,0.0,0.0,7495.0,60.0,25700.0,0.0,7.0,4.0,7.0,33185.0,1205.0,88.9,0.0,0.0,164.0,261.0,70.0,2.0,5.0,165.0,,9.0,,0.0,2.0,4.0,3.0,3.0,15.0,6.0,6.0,4.0,18.0,0.0,0.0,0.0,6.0,96.2,66.7,0.0,0.0,693803.0,112600.0,10900.0,141453.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1150,,,16875,16875,16875.0, 36 months,19.92,626.45,D,D3,ASSOCIATE COMPLEX MANAGER,9 years,RENT,250000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,920xx,CA,15.17,0.0,Apr-1995,0.0,,,15.0,0.0,57685,95.0,19.0,w,16528.67,16528.67,691.82,691.82,346.33,345.49,0.0,0.0,0.0,Feb-2019,719.83,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,176678.0,2.0,8.0,3.0,7.0,3.0,113430.0,94.0,0.0,0.0,13852.0,88.0,60700.0,1.0,10.0,2.0,8.0,12620.0,0.0,101.4,0.0,0.0,156.0,284.0,39.0,3.0,0.0,39.0,,1.0,,0.0,2.0,4.0,3.0,3.0,10.0,6.0,7.0,4.0,15.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,200201.0,176678.0,23700.0,121151.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1151,,,6000,6000,6000.0, 36 months,7.02,185.32,A,A2,Vice President - Logistics & Warehousing,2 years,MORTGAGE,260000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,300xx,GA,9.71,0.0,Jul-1989,1.0,65.0,,14.0,0.0,56369,22.1,29.0,w,5698.68,5698.68,367.13,367.13,301.32,65.81,0.0,0.0,0.0,Feb-2019,185.32,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,391952.0,1.0,4.0,2.0,3.0,3.0,44846.0,70.0,0.0,1.0,20109.0,41.0,141800.0,0.0,0.0,1.0,4.0,30150.0,72233.0,24.0,0.0,0.0,154.0,353.0,14.0,3.0,2.0,14.0,65.0,5.0,65.0,0.0,2.0,3.0,5.0,7.0,11.0,8.0,16.0,3.0,14.0,0.0,0.0,0.0,2.0,96.6,20.0,0.0,0.0,544295.0,101215.0,95000.0,64195.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1152,,,12000,12000,12000.0, 36 months,10.33,389.07,B,B1,Engineer,4 years,RENT,55000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,605xx,IL,23.11,0.0,Jul-2007,1.0,69.0,,13.0,0.0,11080,23.6,25.0,w,11426.0,11426.0,767.81,767.81,574.0,193.81,0.0,0.0,0.0,Feb-2019,389.07,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,54327.0,3.0,2.0,1.0,2.0,5.0,43247.0,87.0,3.0,4.0,2750.0,56.0,46900.0,1.0,0.0,2.0,6.0,4179.0,33320.0,25.0,0.0,0.0,58.0,137.0,3.0,3.0,0.0,3.0,,3.0,69.0,0.0,6.0,6.0,9.0,15.0,4.0,11.0,21.0,6.0,13.0,0.0,0.0,0.0,4.0,96.0,11.1,0.0,0.0,96767.0,54327.0,44400.0,49867.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
